Date,Name,Average_Prices_SA_SM
1996-09-01,Wokingham,96428.41857549893
1996-09-01,Wolverhampton,46767.797515635531
1996-09-01,Worcestershire,66253.188501183147
1996-09-01,Wrekin,56365.678033590339
1996-09-01,Wrexham,50125.590729887059
1996-09-01,York,62535.153046536434
1996-09-01,Yorks & Humber,54169.740325481413
1996-10-01,Barking And Dagenham,72487.884078904914
1996-10-01,Barnet,101213.9019003959
1996-10-01,Barnsley,46303.800074799401
1996-10-01,Bath And North East Somerset,70147.292974790238
1996-10-01,Bedford,57051.470016450694
1996-10-01,Bexley,78203.248620981249
1996-10-01,Birmingham,49963.148144208186
1996-10-01,Blackburn With Darwen,40892.724730201633
1996-10-01,Blackpool,45855.439640276738
1996-10-01,Blaenau Gwent,34126.68459642004
1996-10-01,Bolton,47274.652674728553
1996-10-01,Bournemouth,57921.965310372841
1996-10-01,Bracknell Forest,77590.871917503158
1996-10-01,Bradford,49916.520468698203
1996-10-01,Brent,80791.109373591695
1996-10-01,Bridgend,56257.868351531615
1996-10-01,Brighton And Hove,54340.216045194284
1996-10-01,Bromley,90625.503692029917
1996-10-01,Buckinghamshire,89387.12515952767
1996-10-01,Bury,49838.89510545021
1996-10-01,Caerphilly,46148.160747624075
1996-10-01,Calderdale,47103.109628571416
1996-10-01,Cambridgeshire,63270.644262691989
1996-10-01,Camden,139791.20769855741
1996-10-01,Cardiff,54894.802909236707
1996-10-01,Carmarthenshire,44589.60446319644
1996-10-01,Central Bedfordshire,62571.9623635428
1996-10-01,Ceredigion,55247.906546953913
1996-10-01,Cheshire East,60741.019582078698
1996-10-01,Cheshire West And Chester,61994.07219699597
1996-10-01,City Of Bristol,50283.189906850763
1996-10-01,City Of Derby,43861.641880087322
1996-10-01,City Of Kingston Upon Hull,43125.125626713896
1996-10-01,City Of Nottingham,43812.231615403376
1996-10-01,City Of Peterborough,46371.968095730517
1996-10-01,City Of Plymouth,44735.193103390564
1996-10-01,City Of Westminster,156974.67816812563
1996-10-01,Conwy,52298.574149342996
1996-10-01,Cornwall,54544.480322230469
1996-10-01,Coventry,45139.71548656105
1996-10-01,Croydon,80622.882239303595
1996-10-01,Cumbria,49829.52652535581
1996-10-01,Darlington,51882.106289873132
1996-10-01,Denbighshire,49008.574546505188
1996-10-01,Derbyshire,50373.520335993213
1996-10-01,Detached-All,92681.452910929263
1996-10-01,Devon,61255.236631294676
1996-10-01,Doncaster,46168.144709767956
1996-10-01,Dorset,70415.692569516774
1996-10-01,Dudley,54476.341975266776
1996-10-01,Durham,46154.68164654493
1996-10-01,E&W-All,60013.154580260642
1996-10-01,Ealing,91633.550991259675
1996-10-01,East,61280.178647498578
1996-10-01,East Midlands,52200.853002693526
1996-10-01,East Riding Of Yorkshire,57742.268901593219
1996-10-01,East Sussex,60541.464809291865
1996-10-01,Enfield,83493.394128302083
1996-10-01,Essex,65235.490310621492
1996-10-01,Flat-All,55770.438425824344
1996-10-01,Flintshire,51926.800895573462
1996-10-01,Gateshead,43683.979450614126
1996-10-01,Gloucestershire,62714.827693707477
1996-10-01,Greater London,96766.073231759918
1996-10-01,Greater Manchester,48410.039127547927
1996-10-01,Greenwich,78018.951652960153
1996-10-01,Gwynedd,46055.605285250786
1996-10-01,Hackney,79486.875875728671
1996-10-01,Halton,48147.78768600068
1996-10-01,Hammersmith And Fulham,130405.36910570977
1996-10-01,Hampshire,75232.508528791877
1996-10-01,Haringey,90200.559861952934
1996-10-01,Harrow,89824.021987052809
1996-10-01,Hartlepool,48422.754993665876
1996-10-01,Havering,85198.143323799552
1996-10-01,Herefordshire,66341.239290455429
1996-10-01,Hertfordshire,79873.007810318435
1996-10-01,Hillingdon,82583.569954083083
1996-10-01,Hounslow,89308.825037863629
1996-10-01,Isle Of Anglesey,46291.159887927271
1996-10-01,Isle Of Wight,48818.750041576677
1996-10-01,Islington,108083.56124721386
1996-10-01,Kensington And Chelsea,216844.76472648451
1996-10-01,Kent,63811.745927907839
1996-10-01,Kingston Upon Thames,91569.626313544912
1996-10-01,Kirklees,52571.005394165775
1996-10-01,Knowsley,56006.896721878962
1996-10-01,Lambeth,83507.40372070529
1996-10-01,Lancashire,51087.373271240045
1996-10-01,Leeds,54845.29772822513
1996-10-01,Leicester,44286.823956584347
1996-10-01,Leicestershire,60061.409791361337
1996-10-01,Lewisham,71688.525131812421
1996-10-01,Lincolnshire,50996.802198919395
1996-10-01,Liverpool,48345.878473406789
1996-10-01,London,96766.073231759918
1996-10-01,Luton,46586.052040176852
1996-10-01,Manchester,40670.607458458908
1996-10-01,Medway,51538.36660654896
1996-10-01,Merseyside,50177.493716508478
1996-10-01,Merthyr Tydfil,33983.772852199545
1996-10-01,Merton,92207.636388351209
1996-10-01,Middlesbrough,48443.661869493604
1996-10-01,Milton Keynes,56007.170886892018
1996-10-01,Monmouthshire,67846.858941281855
1996-10-01,Neath Port Talbot,44041.1506211101
1996-10-01,Newcastle Upon Tyne,48153.7030790965
1996-10-01,Newham,64953.888111727705
1996-10-01,Newport,51047.869581049381
1996-10-01,Norfolk,51021.810674061322
1996-10-01,North East,49208.126368408935
1996-10-01,North East Lincolnshire,44805.435508946881
1996-10-01,North Lincolnshire,48934.774322330864
1996-10-01,North Somerset,65388.555588258503
1996-10-01,North Tyneside,51652.594918641618
1996-10-01,North West,51076.185462742105
1996-10-01,North Yorkshire,64087.368247179875
1996-10-01,Northamptonshire,53972.000597354083
1996-10-01,Northumberland,53217.458957356881
1996-10-01,Nottinghamshire,53698.350623730723
1996-10-01,Oldham,43146.120568540449
1996-10-01,Oxfordshire,79641.352227163065
1996-10-01,Pembrokeshire,48755.247429077877
1996-10-01,Poole,68772.668873957417
1996-10-01,Portsmouth,54993.8330423925
1996-10-01,Powys,55382.755528713977
1996-10-01,Reading,68113.284811375124
1996-10-01,Redbridge,89141.358378779798
1996-10-01,Redcar And Cleveland,53316.431188461313
1996-10-01,Rhondda Cynon Taff,37801.085473158797
1996-10-01,Richmond Upon Thames,122769.14794683315
1996-10-01,Rochdale,48419.597965420922
1996-10-01,Rotherham,48488.55381468538
1996-10-01,Rutland,79085.244023258085
1996-10-01,Salford,46460.397428572214
1996-10-01,Sandwell,48054.310365757636
1996-10-01,Sefton,54693.237889190408
1996-10-01,Semi-All,56704.123270909564
1996-10-01,Sheffield,47711.598965522746
1996-10-01,Shropshire,61070.756058841667
1996-10-01,Slough,62517.101237880597
1996-10-01,Solihull,76363.505458181971
1996-10-01,Somerset,59255.384197095336
1996-10-01,South East,72182.502635401397
1996-10-01,South Gloucestershire,62610.587062268634
1996-10-01,South Tyneside,48166.302363683579
1996-10-01,South West,59620.864885075818
1996-10-01,South Yorkshire,47283.88782681038
1996-10-01,Southampton,54115.467736025312
1996-10-01,Southend-On-Sea,49273.36574369172
1996-10-01,Southwark,85044.814421719188
1996-10-01,St Helens,47951.201594734637
1996-10-01,Staffordshire,56456.42981296224
1996-10-01,Stockport,57698.500078520454
1996-10-01,Stockton-On-Tees,55110.027867746496
1996-10-01,Stoke-On-Trent,40408.456077117946
1996-10-01,Suffolk,54987.469422318092
1996-10-01,Sunderland,46894.276676301328
1996-10-01,Surrey,98997.687178369233
1996-10-01,Sutton,81417.512419485196
1996-10-01,Swansea,50023.844939677707
1996-10-01,Swindon,56266.394618437756
1996-10-01,Tameside,47182.926204781339
1996-10-01,Terrace-All,46700.93739250923
1996-10-01,The Vale Of Glamorgan,62151.156594793138
1996-10-01,Thurrock,52514.323054650318
1996-10-01,Torbay,54699.844848512905
1996-10-01,Torfaen,45148.012654321712
1996-10-01,Tower Hamlets,96398.201784115518
1996-10-01,Trafford,62940.347496042479
1996-10-01,Tyne And Wear,47715.480877247101
1996-10-01,Wakefield,53043.508021444599
1996-10-01,Wales,49518.266378616499
1996-10-01,Walsall,51935.334784375889
1996-10-01,Waltham Forest,67364.298603210525
1996-10-01,Wandsworth,94670.203435594172
1996-10-01,Warrington,60521.946411318393
1996-10-01,Warwickshire,64758.351371299221
1996-10-01,West Berkshire,82437.752112321599
1996-10-01,West Midlands,51331.742413775508
1996-10-01,West Midlands (region),55974.991243750956
1996-10-01,West Sussex,69979.639905372678
1996-10-01,West Yorkshire,52306.085265812457
1996-10-01,Wigan,47469.946408221083
1996-10-01,Wiltshire,68264.635437067525
1996-10-01,Windsor And Maidenhead,107817.29316610881
1996-10-01,Wirral,47983.847208349413
1996-10-01,Wokingham,97122.2248688291
1996-10-01,Wolverhampton,47167.046769738889
1996-10-01,Worcestershire,66303.088674348648
1996-10-01,Wrekin,56352.516594186243
1996-10-01,Wrexham,49942.249172212563
1996-10-01,York,62097.164371570929
1996-10-01,Yorks & Humber,53910.145145747956
1996-11-01,Barking And Dagenham,73299.960550517062
1996-11-01,Barnet,102825.03064161581
1996-11-01,Barnsley,46229.213683502458
1996-11-01,Bath And North East Somerset,70944.295432065992
1996-11-01,Bedford,57771.464616352416
1996-11-01,Bexley,78357.279720472608
1996-11-01,Birmingham,50152.407250079348
1996-11-01,Blackburn With Darwen,41047.089433186637
1996-11-01,Blackpool,46058.154439097169
1996-11-01,Blaenau Gwent,35185.51654134733
1996-11-01,Bolton,47008.235524711767
1996-11-01,Bournemouth,58750.783224192266
1996-11-01,Bracknell Forest,78038.983839770211
1996-11-01,Bradford,50267.646846710792
1996-11-01,Brent,81772.856893150878
1996-11-01,Bridgend,56557.880924625948
1996-11-01,Brighton And Hove,54915.287374139232
1996-11-01,Bromley,91466.529116100763
1996-11-01,Buckinghamshire,90515.299183111769
1996-11-01,Bury,49834.111069086015
1996-11-01,Caerphilly,45468.891572804154
1996-11-01,Calderdale,47137.45330474613
1996-11-01,Cambridgeshire,63814.543648314
1996-11-01,Camden,139530.57194650752
1996-11-01,Cardiff,55085.369602432722
1996-11-01,Carmarthenshire,44382.006914080579
1996-11-01,Central Bedfordshire,63212.184596100255
1996-11-01,Ceredigion,52891.272395503693
1996-11-01,Cheshire East,61073.619532700235
1996-11-01,Cheshire West And Chester,62289.603639449961
1996-11-01,City Of Bristol,50494.00678850674
1996-11-01,City Of Derby,43768.63017811015
1996-11-01,City Of Kingston Upon Hull,43029.635948268646
1996-11-01,City Of Nottingham,44182.287717757063
1996-11-01,City Of Peterborough,47200.163552728322
1996-11-01,City Of Plymouth,44927.371470373917
1996-11-01,City Of Westminster,159396.58589349169
1996-11-01,Conwy,51815.026509982417
1996-11-01,Cornwall,54529.580900073503
1996-11-01,Coventry,44703.083942490252
1996-11-01,Croydon,81201.131810986277
1996-11-01,Cumbria,50034.127201104493
1996-11-01,Darlington,52175.424820312553
1996-11-01,Denbighshire,48962.368177219018
1996-11-01,Derbyshire,50831.723510551885
1996-11-01,Detached-All,93903.119285311157
1996-11-01,Devon,61891.442049793623
1996-11-01,Doncaster,45820.68951852477
1996-11-01,Dorset,70894.451231491083
1996-11-01,Dudley,55127.965635928806
1996-11-01,Durham,46283.689890721354
1996-11-01,E&W-All,60683.21485428368
1996-11-01,Ealing,91798.690513294205
1996-11-01,East,62105.908304709061
1996-11-01,East Midlands,52497.965689125864
1996-11-01,East Riding Of Yorkshire,57604.511621239508
1996-11-01,East Sussex,61164.356816486848
1996-11-01,Enfield,82865.981311658863
1996-11-01,Essex,65721.670032716589
1996-11-01,Flat-All,56811.326869538323
1996-11-01,Flintshire,52538.384631562221
1996-11-01,Gateshead,43986.586372887548
1996-11-01,Gloucestershire,63133.277455815019
1996-11-01,Greater London,98133.398444583901
1996-11-01,Greater Manchester,48480.764311898769
1996-11-01,Greenwich,79098.638812336008
1996-11-01,Gwynedd,45833.493512403831
1996-11-01,Hackney,81935.169442523722
1996-11-01,Halton,48919.736951025727
1996-11-01,Hammersmith And Fulham,132280.5151386208
1996-11-01,Hampshire,75808.145259119687
1996-11-01,Haringey,89845.363842143051
1996-11-01,Harrow,90572.784059998783
1996-11-01,Hartlepool,48020.775459882912
1996-11-01,Havering,86765.968087040368
1996-11-01,Herefordshire,67048.629087697584
1996-11-01,Hertfordshire,80827.539731865691
1996-11-01,Hillingdon,83182.181100049274
1996-11-01,Hounslow,90248.024249854803
1996-11-01,Isle Of Anglesey,45427.990693261447
1996-11-01,Isle Of Wight,49186.217846912026
1996-11-01,Islington,110843.90991851814
1996-11-01,Kensington And Chelsea,219725.56264689117
1996-11-01,Kent,64134.762579995957
1996-11-01,Kingston Upon Thames,92028.302586127757
1996-11-01,Kirklees,52757.89504965661
1996-11-01,Knowsley,55342.025354896541
1996-11-01,Lambeth,84222.160103980932
1996-11-01,Lancashire,51333.440896058724
1996-11-01,Leeds,55006.863512729913
1996-11-01,Leicester,44570.213176961166
1996-11-01,Leicestershire,60249.951152849055
1996-11-01,Lewisham,72926.572038589977
1996-11-01,Lincolnshire,51208.332569252641
1996-11-01,Liverpool,47659.001852662172
1996-11-01,London,98133.398444583901
1996-11-01,Luton,46439.337345921114
1996-11-01,Manchester,41214.595643716057
1996-11-01,Medway,51744.420539304505
1996-11-01,Merseyside,50230.289291862391
1996-11-01,Merthyr Tydfil,33605.984326889724
1996-11-01,Merton,92436.360849160599
1996-11-01,Middlesbrough,48069.602529601718
1996-11-01,Milton Keynes,56116.274958666691
1996-11-01,Monmouthshire,69163.929049452505
1996-11-01,Neath Port Talbot,42603.688213617665
1996-11-01,Newcastle Upon Tyne,47601.177770906826
1996-11-01,Newham,66007.340969175217
1996-11-01,Newport,51679.207610216727
1996-11-01,Norfolk,51281.772574369243
1996-11-01,North East,49273.361154336882
1996-11-01,North East Lincolnshire,45233.867528080249
1996-11-01,North Lincolnshire,48940.917153245719
1996-11-01,North Somerset,66065.717716211992
1996-11-01,North Tyneside,51253.006730389017
1996-11-01,North West,51057.643647224613
1996-11-01,North Yorkshire,64713.901301376856
1996-11-01,Northamptonshire,54552.076241463525
1996-11-01,Northumberland,53319.583798849235
1996-11-01,Nottinghamshire,54034.606454138899
1996-11-01,Oldham,43267.236385288386
1996-11-01,Oxfordshire,80397.987466182254
1996-11-01,Pembrokeshire,48252.22517800123
1996-11-01,Poole,68633.709442611347
1996-11-01,Portsmouth,55624.916825611654
1996-11-01,Powys,55296.554308115417
1996-11-01,Reading,68352.797057597752
1996-11-01,Redbridge,89506.595245567878
1996-11-01,Redcar And Cleveland,53800.743463877014
1996-11-01,Rhondda Cynon Taff,37510.717580348857
1996-11-01,Richmond Upon Thames,124552.07220860029
1996-11-01,Rochdale,48055.033211219663
1996-11-01,Rotherham,47604.409822553826
1996-11-01,Rutland,79326.167339391613
1996-11-01,Salford,46860.660089940022
1996-11-01,Sandwell,48615.974877478911
1996-11-01,Sefton,54486.766331966275
1996-11-01,Semi-All,57218.193354444658
1996-11-01,Sheffield,48224.109061920011
1996-11-01,Shropshire,61768.08727994324
1996-11-01,Slough,62882.638100575263
1996-11-01,Solihull,76710.984029563086
1996-11-01,Somerset,59362.768770414077
1996-11-01,South East,72868.797299232654
1996-11-01,South Gloucestershire,62957.766868631996
1996-11-01,South Tyneside,47750.552692210564
1996-11-01,South West,60077.669710164795
1996-11-01,South Yorkshire,47315.566653999442
1996-11-01,Southampton,53857.905353280468
1996-11-01,Southend-On-Sea,49968.812275335353
1996-11-01,Southwark,84761.015080720841
1996-11-01,St Helens,49150.290815528948
1996-11-01,Staffordshire,56747.771993793074
1996-11-01,Stockport,57460.774705826283
1996-11-01,Stockton-On-Tees,54953.518288837236
1996-11-01,Stoke-On-Trent,40676.632628846412
1996-11-01,Suffolk,55447.071603700562
1996-11-01,Sunderland,46790.020488192662
1996-11-01,Surrey,99738.630217933474
1996-11-01,Sutton,82005.037600143201
1996-11-01,Swansea,50539.121954243747
1996-11-01,Swindon,56838.411629560193
1996-11-01,Tameside,46892.542972000607
1996-11-01,Terrace-All,47062.193272501347
1996-11-01,The Vale Of Glamorgan,62348.200999652334
1996-11-01,Thurrock,52938.135118288519
1996-11-01,Torbay,54745.776592523624
1996-11-01,Torfaen,44447.450483550936
1996-11-01,Tower Hamlets,96982.371706953491
1996-11-01,Trafford,62669.886961318582
1996-11-01,Tyne And Wear,47545.464172626387
1996-11-01,Wakefield,52675.298125923655
1996-11-01,Wales,49664.123177208465
1996-11-01,Walsall,52625.366047349795
1996-11-01,Waltham Forest,68217.385163824874
1996-11-01,Wandsworth,96024.514803735103
1996-11-01,Warrington,61015.985553690742
1996-11-01,Warwickshire,65159.388677087678
1996-11-01,West Berkshire,83076.950349894556
1996-11-01,West Midlands,51590.407506657335
1996-11-01,West Midlands (region),56913.730107627372
1996-11-01,West Sussex,70594.405494804043
1996-11-01,West Yorkshire,52432.176487887715
1996-11-01,Wigan,47002.194006157428
1996-11-01,Wiltshire,68620.320026907386
1996-11-01,Windsor And Maidenhead,108472.97604649841
1996-11-01,Wirral,48231.356726887236
1996-11-01,Wokingham,97702.969058302173
1996-11-01,Wolverhampton,47634.255060390555
1996-11-01,Worcestershire,67001.163343909415
1996-11-01,Wrekin,56272.015023489359
1996-11-01,Wrexham,49725.890791837825
1996-11-01,York,61705.246525759285
1996-11-01,Yorks & Humber,53985.368519228497
1996-12-01,Barking And Dagenham,74093.425433818396
1996-12-01,Barnet,102474.92958273922
1996-12-01,Barnsley,46400.906239918266
1996-12-01,Bath And North East Somerset,71703.38100264073
1996-12-01,Bedford,57677.205069442251
1996-12-01,Bexley,79008.695443491553
1996-12-01,Birmingham,50703.138215826177
1996-12-01,Blackburn With Darwen,41298.747144128443
1996-12-01,Blackpool,44906.725590487025
1996-12-01,Blaenau Gwent,34501.974031214027
